level,market,brand_id,brand_name,brand_normalized,matched_brand_in_master,current_value,target_value,policy,match_type,action,confidence
ml,ml_001,sb_001_00138,에소비카,에소비카,에소비카,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00091,에소시드,에소시드,에소시드,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00096,에소시움,에소시움,에소시움,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00126,에소엠피,에소엠피,에소엠피,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00093,에소원,에소원,에소원,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00157,에소원 탑,에소원탑,에소원탑,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00064,에소졸,에소졸,에소졸,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00007,에소카,에소카,에소카,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00006,에소카보,에소카보,에소카보,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00155,에소탄,에소탄,에소탄,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00099,에소톤,에소톤,에소톤,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00023,에소파졸,에소파졸,에소파졸,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00074,에소펠,에소펠,에소펠,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00094,에소프라,에소프라,에소프라,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00149,에소프라 듀오,에소프라듀오,에소프라듀오,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00026,에소프라졸,에소프라졸,에소프라졸,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00143,에소프로,에소프로,에소프로,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00008,에소피드,에소피드,에소피드,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00066,에스넥졸,에스넥졸,에스넥졸,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00090,에스라졸,에스라졸,에스라졸,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00148,에스라졸 듀오,에스라졸듀오,에스라졸듀오,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00070,에스메,에스메,에스메,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00119,에스메졸,에스메졸,에스메졸,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00156,에스메졸 듀오,에스메졸듀오,에스메졸듀오,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00127,에스메프졸,에스메프졸,에스메프졸,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00095,에스베트,에스베트,에스베트,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00110,에스시움,에스시움,에스시움,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00139,에스엠 듀오,에스엠듀오,에스엠듀오,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00129,에스엠프라,에스엠프라,에스엠프라,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00083,에스오,에스오,에스오,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00043,에스오메,에스오메,에스오메,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00107,에스오메투,에스오메투,에스오메투,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00085,에스오멕스,에스오멕스,에스오멕스,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00146,에스오에스,에스오에스,에스오에스,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00042,에스오엠,에스오엠,에스오엠,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00039,에스오텍,에스오텍,에스오텍,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00040,에스오텍 디알,에스오텍디알,에스오텍디알,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00077,에스오피라졸,에스오피라졸,에스오피라졸,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00048,에스오피엠,에스오피엠,에스오피엠,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00041,에스원엠프,에스원엠프,에스원엠프,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00104,에스졸,에스졸,에스졸,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00151,에스졸 듀오,에스졸듀오,에스졸듀오,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00134,에스코텐,에스코텐,에스코텐,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00317,에스프라,에스프라,에스프라,Rabeprazole,Rabeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00051,에스프롤,에스프롤,에스프롤,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00071,에스프리졸,에스프리졸,에스프리졸,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00124,에이치프라졸,에이치프라졸,에이치프라졸,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00298,에이프로젠 라베프라졸,에이프로젠라베프라졸,에이프로젠라베프라졸,Rabeprazole,Rabeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00100,에프라민,에프라민,에프라민,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00130,에프라졸,에프라졸,에프라졸,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00050,에피움,에피움,에피움,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00140,에피움 듀오,에피움듀오,에피움듀오,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00046,엑소라졸,엑소라졸,엑소라졸,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00028,엑소시움,엑소시움,엑소시움,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00025,엑소움,엑소움,엑소움,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00058,엑소졸,엑소졸,엑소졸,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00084,엑스메졸,엑스메졸,엑스메졸,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00105,엑스푸,엑스푸,엑스푸,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00035,엑시다졸,엑시다졸,엑시다졸,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00029,엑시피움,엑시피움,엑시피움,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00063,엔티 오메,엔티오메,엔티오메,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00221,엠프라,엠프라,엠프라,Omeprazole,Omeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00112,예스오메,예스오메,예스오메,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00204,오메그린,오메그린,오메그린,Omeprazole,Omeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00122,오메나,오메나,오메나,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00219,오메다,오메다,오메다,Omeprazole,Omeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00223,오메드,오메드,오메드,Omeprazole,Omeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00210,오메딘,오메딘,오메딘,Omeprazole,Omeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00057,오메스,오메스,오메스,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00089,오메원,오메원,오메원,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00217,오메존,오메존,오메존,Omeprazole,Omeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00220,오메졸,오메졸,오메졸,Omeprazole,Omeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00214,오메큐,오메큐,오메큐,Omeprazole,Omeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00213,오메타졸,오메타졸,오메타졸,Omeprazole,Omeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00198,오메톤,오메톤,오메톤,Omeprazole,Omeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00045,오메톤 에스,오메톤에스,오메톤에스,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00201,오메푸졸,오메푸졸,오메푸졸,Omeprazole,Omeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00222,오메프라존,오메프라존,오메프라존,Omeprazole,Omeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00060,오메프로 에스,오메프로에스,오메프로에스,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00199,오메프투,오메프투,오메프투,Omeprazole,Omeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00055,오메플,오메플,오메플,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00209,오멕스,오멕스,오멕스,Omeprazole,Omeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00086,오스템 에스오메프라졸,오스템에스오메프라졸,오스템에스오메프라졸,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00020,오시움,오시움,오시움,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00215,오엠피,오엠피,오엠피,Omeprazole,Omeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00101,오엠피 에스,오엠피에스,오엠피에스,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00302,오코라졸,오코라졸,오코라졸,Rabeprazole,Rabeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00208,오큐졸,오큐졸,오큐졸,Omeprazole,Omeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00211,오프라,오프라,오프라,Omeprazole,Omeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00197,오프라졸,오프라졸,오프라졸,Omeprazole,Omeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00218,오프졸,오프졸,오프졸,Omeprazole,Omeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00363,온캡,온캡,온캡,Zastaprazan,Zastaprazan,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00188,위란톤,위란톤,위란톤,Lansoprazole,Lansoprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00161,위캡,위캡,위캡,Fexuprazan,Fexuprazan,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00306,유니라베프,유니라베프,유니라베프,Rabeprazole,Rabeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00175,유니란소,유니란소,유니란소,Lansoprazole,Lansoprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00092,유니시움,유니시움,유니시움,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00075,유스메졸,유스메졸,유스메졸,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00113,이마졸,이마졸,이마졸,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00109,이소메,이소메,이소메,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00087,이소졸,이소졸,이소졸,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00212,이연 오메프라졸,이연오메프라졸,이연오메프라졸,Omeprazole,Omeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00232,익스트림,익스트림,익스트림,Pantoprazole,Pantoprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00022,일성 에소멜,일성에소멜,일성에소멜,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00361,자큐보,자큐보,자큐보,Zastaprazan,Zastaprazan,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00224,제로시드,제로시드,제로시드,Omeprazole,Omeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00179,제일 란스톤,제일란스톤,제일란스톤,Lansoprazole,Lansoprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00245,카라 듀오,카라듀오,카라듀오,Rabeprazole,Rabeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00360,케이캡,케이캡,케이캡,Tegoprazan,Tegoprazan,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00108,코프라졸,코프라졸,코프라졸,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00207,큐라졸,큐라졸,큐라졸,Omeprazole,Omeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00362,큐제타스,큐제타스,큐제타스,Zastaprazan,Zastaprazan,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00323,티디라베,티디라베,티디라베,Rabeprazole,Rabeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00329,파라메트,파라메트,파라메트,Rabeprazole,Rabeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00354,파라메트 듀오,파라메트듀오,파라메트듀오,Rabeprazole,Rabeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00251,파라베졸,파라베졸,파라베졸,Rabeprazole,Rabeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00342,파리나졸,파리나졸,파리나졸,Rabeprazole,Rabeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00255,파리벤,파리벤,파리벤,Rabeprazole,Rabeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00276,파리아졸,파리아졸,파리아졸,Rabeprazole,Rabeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00290,파리아톤,파리아톤,파리아톤,Rabeprazole,Rabeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00299,파리에트,파리에트,파리에트,Rabeprazole,Rabeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00258,파리엔,파리엔,파리엔,Rabeprazole,Rabeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00254,파리원,파리원,파리원,Rabeprazole,Rabeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00118,파마 에스오메프라졸,파마에스오메프라졸,파마에스오메프라졸,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00294,파비라졸,파비라졸,파비라졸,Rabeprazole,Rabeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00325,파비스 라베프라졸,파비스라베프라졸,파비스라베프라졸,Rabeprazole,Rabeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00301,파비졸,파비졸,파비졸,Rabeprazole,Rabeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00233,판타릴,판타릴,판타릴,Pantoprazole,Pantoprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00236,판터롤,판터롤,판터롤,Pantoprazole,Pantoprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00234,판테온,판테온,판테온,Pantoprazole,Pantoprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00228,판테졸,판테졸,판테졸,Pantoprazole,Pantoprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00231,판토라,판토라,판토라,Pantoprazole,Pantoprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00229,판토라인,판토라인,판토라인,Pantoprazole,Pantoprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00242,판토록,판토록,판토록,Pantoprazole,Pantoprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00240,판토스탁,판토스탁,판토스탁,Pantoprazole,Pantoprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00230,판토시드,판토시드,판토시드,Pantoprazole,Pantoprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00238,판토원,판토원,판토원,Pantoprazole,Pantoprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00237,판토케이,판토케이,판토케이,Pantoprazole,Pantoprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00226,판포졸,판포졸,판포졸,Pantoprazole,Pantoprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00235,판프라졸,판프라졸,판프라졸,Pantoprazole,Pantoprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00241,판피록,판피록,판피록,Pantoprazole,Pantoprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00162,펙수클루,펙수클루,펙수클루,Fexuprazan,Fexuprazan,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00239,펩타졸,펩타졸,펩타졸,Pantoprazole,Pantoprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00293,피아이졸,피아이졸,피아이졸,Rabeprazole,Rabeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00182,피엠지 란스탑,피엠지란스탑,피엠지란스탑,Lansoprazole,Lansoprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00319,피피라졸,피피라졸,피피라졸,Rabeprazole,Rabeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00121,한시움,한시움,한시움,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00186,현대 란소프라졸,현대란소프라졸,현대란소프라졸,Lansoprazole,Lansoprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00337,환인 라베프라졸,환인라베프라졸,환인라베프라졸,Rabeprazole,Rabeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_001,sb_001_00128,휴비메졸,휴비메졸,휴비메졸,Esomeprazole,Esomeprazole,ingredient_recode,normalized,NOOP,HIGH
ml,ml_002,sb_002_00033,내시쿨,내시쿨,내시쿨,ASCORBIC ACID+MACROGOL(S)+POTASSIUM+SODIUM,ASCORBIC ACID+MACROGOL(S)+POTASSIUM+SODIUM,molecule_desc,normalized,NOOP,HIGH
ml,ml_002,sb_002_00025,넥스콜론,넥스콜론,넥스콜론,PHOSPHORIC ACID,PHOSPHORIC ACID,molecule_desc,normalized,NOOP,HIGH
ml,ml_002,sb_002_00041,레디프리,레디프리,레디프리,ASCORBIC ACID+MACROGOL(S)+POTASSIUM+SODIUM,ASCORBIC ACID+MACROGOL(S)+POTASSIUM+SODIUM,molecule_desc,normalized,NOOP,HIGH
ml,ml_002,sb_002_00034,맥스쿨 파비스,맥스쿨파비스,맥스쿨파비스,ASCORBIC ACID+MACROGOL(S)+POTASSIUM+SODIUM,ASCORBIC ACID+MACROGOL(S)+POTASSIUM+SODIUM,molecule_desc,normalized,NOOP,HIGH
ml,ml_002,sb_002_00015,세이프렙,세이프렙,세이프렙,MACROGOL(S)+PICOSULFURIC ACID+SORBITOL,MACROGOL(S)+PICOSULFURIC ACID+SORBITOL,molecule_desc,normalized,NOOP,HIGH
ml,ml_002,sb_002_00018,수클리어,수클리어,수클리어,MAGNESIUM+POTASSIUM+SODIUM,MAGNESIUM+POTASSIUM+SODIUM,molecule_desc,normalized,NOOP,HIGH
