product_id,column,before,after
sp_006_01002_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01002_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01003_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01003_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01004_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01004_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01005_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01005_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01006_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01006_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01007_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01007_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01008_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01008_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01009_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01009_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01010_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01010_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01011_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01011_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01012_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01012_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01013_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01013_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01014_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01014_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01015_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01015_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01016_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01016_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01017_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01017_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01018_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01018_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01019_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01019_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01020_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01020_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01021_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01021_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01022_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01022_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01023_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01023_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01024_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01024_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01025_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01025_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01026_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01026_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01027_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01027_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01028_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01028_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01029_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01029_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01030_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01030_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01031_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01031_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01032_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01032_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01033_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01033_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01034_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01034_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01035_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01035_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01036_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01036_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01037_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01037_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01038_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01038_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01039_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01039_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01040_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01040_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01041_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01041_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01042_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01042_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01043_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01043_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01044_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01044_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01045_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01045_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01046_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01046_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01047_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01047_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01048_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01048_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01049_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01049_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01050_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01050_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01051_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01051_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01052_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01052_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01053_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01053_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01054_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01054_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01055_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01055_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01056_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01056_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01057_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01057_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01058_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01058_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01059_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01059_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01060_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01060_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01061_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01061_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01062_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01062_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01063_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01063_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01064_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01064_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01065_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01065_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01066_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01066_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01067_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01067_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01068_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01068_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01069_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01069_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01070_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01070_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01071_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01071_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01072_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01072_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01073_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01073_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01074_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01074_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01075_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01075_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01076_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01076_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01077_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01077_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01078_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01078_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01079_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01079_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01080_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01080_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01081_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01081_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01082_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01082_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01083_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01083_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01084_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01084_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01085_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01085_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01086_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01086_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01087_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01087_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01088_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01088_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01089_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01089_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01090_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01090_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01091_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01091_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01092_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01092_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01093_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01093_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01094_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01094_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01095_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01095_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01096_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01096_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01097_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01097_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01098_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01098_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_01099_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_01099_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
